Hi,

So I ran the R_pPb ratios without doing the discrete binning like you asked,
they are at the end of this message.  Please note that the ratios are not all
that smooth, especially at higher p_T.  I combined bins for the p_T 
distributions, maybe this would have been a good idea for rapidity as well, but
you can either plot them as histograms or try smoothing the results more.
I did a preliminary plot of the full ratios and they behave as expected albeit
a bit noisy, for example, the p_T ratio goes down as one goes to higher rapidity
and, as a function of rapidity, the antishadowing peak goes down and moves 
toward more positive rapidity as the p_T range goes to higher p_T.

Also, I'm including the earlier results again.  I found out that there was
something wrong with the call to EPS09 so that some of the sets were repeated
and others were not run.  This made the uncertainty on the ratios, on R_pPb
especially, too small.  It has less of an effect on R_FB.  Therefore, I ran
those calculations again to give the right result on the uncertainties.

Email me if you have questions.

best regards,
Ramona

---------------------------------

low pt 5 < pt < 6.5 GeV (largest y bins only)
R_pPb
   -4.1250    1.0922E+00     1.1566E+00     1.0215E+00
   -3.8750    1.0501E+00     1.0988E+00     1.0061E+00
   -3.6250    9.9090E-01     1.0478E+00     9.4731E-01
   -3.3750    9.4964E-01     1.0123E+00     8.5982E-01
   -3.1250    9.3372E-01     1.0164E+00     8.6576E-01
   -2.8750    9.0727E-01     1.0014E+00     7.9716E-01
   -2.6250    8.9228E-01     9.9036E-01     7.9039E-01
   -2.3750    8.6857E-01     9.7410E-01     7.7375E-01
   -2.1250    8.7166E-01     9.9277E-01     7.5240E-01
   -1.8750    8.7000E-01     9.7455E-01     7.4450E-01
   -1.6250    8.4444E-01     9.6525E-01     7.4021E-01
   -1.3750    8.5960E-01     9.6940E-01     7.3248E-01
   -1.1250    8.5229E-01     9.6610E-01     7.3182E-01
   -0.8750    8.5690E-01     9.7004E-01     7.4640E-01
   -0.6250    8.4457E-01     9.5136E-01     7.2797E-01
   -0.3750    8.4887E-01     9.6252E-01     7.2662E-01
   -0.1250    8.4361E-01     9.5480E-01     7.2874E-01
    0.1250    8.4164E-01     9.5285E-01     7.2813E-01
    0.3750    8.4250E-01     9.5631E-01     7.2229E-01
    0.6250    8.3390E-01     9.4018E-01     7.1976E-01
    0.8750    8.4196E-01     9.5379E-01     7.3542E-01
    1.1250    8.3256E-01     9.4294E-01     7.1605E-01
    1.3750    8.3551E-01     9.4168E-01     7.1266E-01
    1.6250    8.1431E-01     9.3410E-01     7.1549E-01
    1.8750    8.3296E-01     9.3472E-01     7.1180E-01
    2.1250    8.2501E-01     9.4488E-01     7.0589E-01
    2.3750    8.1039E-01     9.1834E-01     7.1003E-01
    2.6250    8.1713E-01     9.2485E-01     7.0507E-01
    2.8750    8.0999E-01     9.2486E-01     6.8325E-01
    3.1250    8.0845E-01     9.2587E-01     7.0958E-01
    3.3750    7.9194E-01     9.0018E-01     6.5668E-01
    3.6250    7.9133E-01     9.0516E-01     6.8131E-01
    3.8750    7.9849E-01     9.0716E-01     6.8312E-01
    4.1250    7.8814E-01     8.8755E-01     6.7434E-01
    4.3750    7.8523E-01     8.9681E-01     6.6537E-01
    4.6250    7.8861E-01     8.9082E-01     6.7274E-01
    4.8750    7.7660E-01     8.7974E-01     6.6255E-01
    5.1250    7.7314E-01     8.9079E-01     6.6365E-01
    5.3750    7.6741E-01     8.7811E-01     6.6139E-01
    5.6250    7.9748E-01     8.9350E-01     6.9243E-01
    5.8750    7.8117E-01     8.4541E-01     7.0512E-01
    6.1250    8.1168E-01     9.0022E-01     7.4027E-01
    6.3750    8.3236E-01     9.0679E-01     7.4362E-01
    6.6250    8.4159E-01     9.0908E-01     7.6092E-01

R_pPb(y) for 6.5 < pT < 10 GeV
   -5.8750    7.5131E-01     1.0584E+00     4.4441E-01
   -5.6250    7.8934E-01     1.0403E+00     5.4038E-01
   -5.3750    9.6159E-01     1.0575E+00     7.0008E-01
   -5.1250    9.3950E-01     1.0723E+00     8.5910E-01
   -4.8750    1.0443E+00     1.1148E+00     9.7786E-01
   -4.6250    1.0626E+00     1.1339E+00     9.9851E-01
   -4.3750    1.1170E+00     1.1757E+00     1.0705E+00
   -4.1250    1.1234E+00     1.2023E+00     1.0430E+00
   -3.8750    1.1316E+00     1.2092E+00     1.0655E+00
   -3.6250    1.1296E+00     1.2209E+00     1.0470E+00
   -3.3750    1.1341E+00     1.1921E+00     1.0546E+00
   -3.1250    1.0867E+00     1.1460E+00     1.0550E+00
   -2.8750    1.0764E+00     1.1104E+00     1.0323E+00
   -2.6250    1.0533E+00     1.1002E+00     1.0252E+00
   -2.3750    1.0413E+00     1.0739E+00     1.0085E+00
   -2.1250    1.0124E+00     1.0524E+00     9.8577E-01
   -1.8750    1.0083E+00     1.0450E+00     9.7435E-01
   -1.6250    9.9666E-01     1.0378E+00     9.6448E-01
   -1.3750    9.7651E-01     1.0237E+00     9.3573E-01
   -1.1250    9.7032E-01     1.0114E+00     9.1521E-01
   -0.8750    9.6604E-01     1.0207E+00     9.2199E-01
   -0.6250    9.6305E-01     1.0109E+00     9.0583E-01
   -0.3750    9.5588E-01     1.0146E+00     8.9616E-01
   -0.1250    9.5718E-01     1.0096E+00     8.9947E-01
    0.1250    9.4620E-01     9.9704E-01     8.8288E-01
    0.3750    9.5123E-01     9.9896E-01     8.8407E-01
    0.6250    9.3887E-01     1.0003E+00     8.8392E-01
    0.8750    9.3531E-01     9.9386E-01     8.7052E-01
    1.1250    9.3441E-01     9.9834E-01     8.7077E-01
    1.3750    9.1916E-01     9.9243E-01     8.6140E-01
    1.6250    9.2686E-01     9.8146E-01     8.5409E-01
    1.8750    9.2708E-01     9.8379E-01     8.4934E-01
    2.1250    9.1247E-01     9.8069E-01     8.5467E-01
    2.3750    9.1415E-01     9.7955E-01     8.3674E-01
    2.6250    9.0564E-01     9.7998E-01     8.3951E-01
    2.8750    9.0614E-01     9.7369E-01     8.1741E-01
    3.1250    8.9916E-01     9.7391E-01     8.2315E-01
    3.3750    9.1887E-01     9.8759E-01     8.3905E-01
    3.6250    8.9741E-01     9.7001E-01     8.0819E-01
    3.8750    9.0557E-01     9.8467E-01     8.2443E-01
    4.1250    9.0008E-01     9.5736E-01     8.2089E-01
    4.3750    8.7525E-01     9.8218E-01     7.9288E-01
    4.6250    8.9955E-01     9.7815E-01     8.3697E-01
    4.8750    8.9159E-01     9.8200E-01     7.6802E-01
    5.1250    8.9668E-01     9.5437E-01     8.1621E-01
    5.3750    8.4416E-01     9.8026E-01     7.7338E-01
    5.6250    9.1928E-01     1.0455E+00     7.3059E-01
    5.8750    9.4833E-01     1.0403E+00     8.7566E-01

R_pPb(y) for 10 < pT < 30 GeV
   -5.6250    6.5052E-01     1.0341E+00     2.3882E-01
   -5.3750    7.3097E-01     1.0643E+00     4.1833E-01
   -5.1250    8.2793E-01     1.0678E+00     5.6368E-01
   -4.8750    8.6860E-01     1.0484E+00     6.9742E-01
   -4.6250    9.3270E-01     1.0567E+00     8.2600E-01
   -4.3750    9.7486E-01     1.0337E+00     8.9504E-01
   -4.1250    1.0366E+00     1.0940E+00     9.8432E-01
   -3.8750    1.0582E+00     1.1219E+00     1.0101E+00
   -3.6250    1.1008E+00     1.1582E+00     1.0321E+00
   -3.3750    1.1246E+00     1.1835E+00     1.0648E+00
   -3.1250    1.1028E+00     1.1792E+00     1.0513E+00
   -2.8750    1.1129E+00     1.1705E+00     1.0550E+00
   -2.6250    1.0899E+00     1.1386E+00     1.0411E+00
   -2.3750    1.0802E+00     1.1313E+00     1.0414E+00
   -2.1250    1.0608E+00     1.1005E+00     1.0269E+00
   -1.8750    1.0505E+00     1.0836E+00     1.0242E+00
   -1.6250    1.0362E+00     1.0624E+00     1.0071E+00
   -1.3750    1.0280E+00     1.0534E+00     9.9994E-01
   -1.1250    1.0161E+00     1.0436E+00     9.9114E-01
   -0.8750    1.0061E+00     1.0302E+00     9.7192E-01
   -0.6250    9.9094E-01     1.0292E+00     9.6466E-01
   -0.3750    1.0000E+00     1.0318E+00     9.6240E-01
   -0.1250    9.7918E-01     1.0162E+00     9.4959E-01
    0.1250    9.7927E-01     1.0211E+00     9.4658E-01
    0.3750    9.7106E-01     1.0173E+00     9.3056E-01
    0.6250    9.6825E-01     1.0086E+00     9.2385E-01
    0.8750    9.5965E-01     1.0009E+00     9.1566E-01
    1.1250    9.6553E-01     1.0061E+00     9.2835E-01
    1.3750    9.6096E-01     1.0043E+00     9.0041E-01
    1.6250    9.5553E-01     1.0036E+00     9.0410E-01
    1.8750    9.5108E-01     1.0032E+00     9.1032E-01
    2.1250    9.4806E-01     9.9231E-01     8.8515E-01
    2.3750    9.4448E-01     1.0021E+00     8.9659E-01
    2.6250    9.3804E-01     9.9456E-01     8.7782E-01
    2.8750    9.3565E-01     9.9496E-01     8.7707E-01
    3.1250    9.3619E-01     9.8469E-01     8.7303E-01
    3.3750    9.2901E-01     9.8352E-01     8.7188E-01
    3.6250    9.4001E-01     9.9602E-01     8.7973E-01
    3.8750    9.1818E-01     9.9283E-01     8.4298E-01
    4.1250    9.0970E-01     9.8742E-01     8.5291E-01
    4.3750    9.2385E-01     9.8375E-01     8.4747E-01
    4.6250    9.2425E-01     9.7703E-01     8.3533E-01
    4.8750    8.8569E-01     9.5587E-01     8.3525E-01
    5.1250    9.1645E-01     9.7943E-01     8.3612E-01
    5.3750    8.6207E-01     9.2746E-01     8.1294E-01



